user_id,age,gender,location,device,network,clicks,session_duration,feature_version,feedback_score,retention_flag,data_used_mb
1493,29,M,Karonga,Android,TNM,8,278,A,4.0,1,12.476747584390118
1494,58,F,Mzuzu,Android,Airtel,12,346,A,4.0,1,12.901707526700662
1495,55,F,Balaka,Android,Airtel,5,299,B,4.0,0,20.512342613637035
1496,64,M,Karonga,Android,TNM,4,274,A,3.0,1,63.8252498201761
1497,28,M,Rumphi,Android,Airtel,7,287,B,5.0,1,49.31908342457386
1498,55,M,Nkhotakota,Feature Phone,Airtel,7,251,A,3.0,1,39.03925902974407
1499,51,M,Ntcheu,Android,Airtel,4,167,A,1.0,0,13.574550049733475
1500,30,F,Thyolo,Android,TNM,3,173,B,4.0,0,35.12574004426793
1501,34,F,Nsanje,Android,MTL,5,259,B,4.0,1,77.40633000278628
1502,54,M,Salima,KaiOS,Airtel,5,336,A,4.0,1,45.49774878629768
1503,24,M,Rumphi,iOS,Airtel,6,223,B,3.0,0,44.759295563171236
1504,61,M,Nsanje,Android,Airtel,4,244,A,4.0,1,72.88012051261936
1505,61,M,Rumphi,Android,MTL,4,284,A,4.0,1,59.060064869058714
1506,56,M,Liwonde,Android,Airtel,4,239,B,2.0,0,23.967177189253114
1507,39,F,Balaka,Android,TNM,6,327,B,5.0,1,42.787042850164276
1508,43,F,Blantyre,Android,TNM,2,481,A,3.0,0,28.346620795252925
1509,43,F,Blantyre,Android,TNM,7,472,A,5.0,0,59.34650803268742
1510,56,M,Nsanje,Android,Airtel,3,248,B,1.0,0,72.07195270786755
1511,33,M,Mangochi,Android,TNM,4,166,B,5.0,1,34.76033395747659
1512,64,M,Nsanje,Android,Airtel,6,211,A,4.0,1,29.13444811778566
1513,18,M,Salima,Android,Airtel,1,305,B,4.0,0,68.0129719502686
1514,37,M,Nkhotakota,Android,MTL,6,299,B,2.0,1,65.52146163449827
1515,38,F,Rumphi,iOS,Airtel,4,335,B,1.0,1,65.10923427741926
1516,48,M,Liwonde,Android,TNM,3,290,A,3.0,1,58.466467630302475
1517,36,M,Mchinji,Android,TNM,2,243,B,4.0,0,61.15875563048748
1518,20,M,Nkhotakota,Android,TNM,8,306,A,4.0,0,56.27560746322229
1519,24,F,Mchinji,Android,Airtel,7,213,B,5.0,1,23.274758691815606
1520,48,F,Mzuzu,Android,Airtel,4,430,B,5.0,1,49.72561249509471
1521,23,F,Chikhwawa,Android,Airtel,2,230,B,5.0,1,45.38344837464664
1522,56,M,Mwanza,Android,TNM,3,280,B,4.0,1,55.76112611172852
1523,61,F,Chikhwawa,Android,TNM,4,275,B,4.0,1,46.58922199162234
1524,34,M,Thyolo,Android,TNM,4,296,B,4.0,1,20.7898586450024
1525,49,F,Ntcheu,Android,TNM,7,225,B,5.0,1,53.73229652147138
1526,56,F,Mulanje,Android,TNM,7,267,B,3.0,0,0.0
1527,52,M,Mchinji,Android,Airtel,3,171,A,5.0,0,56.30923064544829
1528,36,F,Thyolo,Android,Airtel,4,257,B,4.0,0,87.75102700511692
1529,27,M,Mzuzu,Android,Airtel,9,553,A,5.0,1,49.82397018190643
1530,40,M,Rumphi,Android,Airtel,1,209,A,5.0,0,17.75284738149253
1531,55,M,Karonga,Android,Airtel,2,127,A,4.0,1,54.725601879061
1532,31,F,Blantyre,Android,TNM,6,333,A,4.0,1,70.92823934359373
1533,56,M,Thyolo,Android,Airtel,5,239,B,,1,12.010894967438396
1534,60,M,Zomba,Android,Airtel,6,230,B,3.0,1,65.58200246651518
1535,47,F,Mwanza,Android,Airtel,6,262,B,,1,58.90361085796284
1536,28,F,Balaka,Android,Airtel,5,210,B,4.0,0,32.72465912087807
1537,26,M,Mangochi,Android,TNM,2,266,B,4.0,1,85.0638911702396
1538,60,M,Lilongwe,Android,MTL,4,447,A,4.0,0,58.774584880907625
1539,53,F,Salima,Android,TNM,8,308,B,5.0,0,42.188571899238816
1540,53,M,Mulanje,Android,TNM,5,268,A,4.0,0,36.81079242950819
1541,25,F,Balaka,Android,Airtel,9,247,B,4.0,1,47.39887727125712
1542,54,F,Dedza,iOS,Airtel,4,271,B,1.0,1,34.59372924218208
1543,50,M,Kasungu,Android,Airtel,3,310,A,4.0,1,20.193003850784052
1544,24,M,Rumphi,Android,Airtel,4,236,A,4.0,1,31.73741387433306
1545,47,M,Rumphi,Android,TNM,3,280,B,5.0,1,43.98164573509301
1546,37,M,Chitipa,iOS,Airtel,1,263,A,4.0,1,43.11639106982018
1547,55,F,Mangochi,Android,Airtel,2,292,B,1.0,1,10.626357238332261
1548,19,M,Chikhwawa,Android,TNM,4,306,A,5.0,1,57.09680311140595
1549,58,M,Liwonde,iOS,TNM,5,267,B,4.0,1,56.2610009763744
1550,43,F,Mzuzu,Android,TNM,9,243,B,3.0,1,54.04379282666436
1551,45,M,Ntcheu,Android,Airtel,4,317,A,4.0,0,76.55395725863333
1552,29,M,Chitipa,Android,TNM,4,287,A,2.0,1,39.81286127753237
1553,35,M,Mzuzu,Android,Airtel,4,510,B,4.0,1,39.943505621287684
1554,57,F,Liwonde,Android,TNM,3,214,A,3.0,1,36.49606661372717
1555,62,M,Balaka,Android,Airtel,4,208,B,1.0,1,33.630846533719165
1556,32,F,Mzuzu,Android,MTL,6,323,B,4.0,1,30.607714159644654
1557,20,M,Mzuzu,Android,Airtel,12,484,B,3.0,1,59.02224175285639
1558,39,F,Blantyre,Android,Airtel,9,351,A,5.0,1,42.64123746119402
1559,60,M,Balaka,Android,TNM,1,254,B,3.0,1,75.95547627582337
1560,48,M,Rumphi,Android,Airtel,4,273,B,5.0,1,42.346097178343925
1561,22,F,Dedza,Android,TNM,4,270,B,2.0,1,37.62704738812079
1562,64,F,Chikhwawa,Android,TNM,3,330,A,2.0,1,46.84876088892445
1563,64,F,Mzuzu,Android,Airtel,9,365,B,2.0,1,18.026017487029797
1564,63,M,Thyolo,Android,TNM,3,278,B,5.0,1,34.48810475021044
1565,19,M,Mangochi,Android,Airtel,4,233,B,5.0,1,0.0
1566,19,M,Karonga,Android,Airtel,1,162,A,3.0,1,53.51673033088948
1567,41,F,Rumphi,Android,Airtel,7,329,A,4.0,1,58.30744325828929
1568,25,F,Ntcheu,Android,Airtel,5,311,B,3.0,0,51.373029141485674
1569,47,M,Salima,Android,Airtel,4,233,B,5.0,1,49.93648286465737
1570,20,M,Mchinji,Android,TNM,10,327,B,5.0,1,66.30868355602699
1571,41,F,Nsanje,Android,TNM,2,118,B,5.0,1,64.57755419418932
1572,61,F,Lilongwe,Android,Airtel,6,360,A,4.0,0,42.65669818014954
1573,32,M,Mzuzu,Android,TNM,6,385,A,3.0,1,56.395509501160916
1574,42,F,Liwonde,Android,TNM,4,318,A,4.0,1,82.36213566095375
1575,24,M,Rumphi,Android,Airtel,3,177,B,4.0,0,46.73199098504207
1576,36,F,Dedza,iOS,Airtel,3,175,B,4.0,0,68.89587209753374
1577,41,F,Ntcheu,Android,TNM,4,286,A,3.0,1,37.03452891654675
1578,52,F,Mangochi,Android,TNM,4,261,A,4.0,0,27.289639096220103
1579,54,F,Rumphi,Android,Airtel,8,279,B,2.0,1,65.53304486384881
1580,24,M,Mwanza,Android,Airtel,4,253,B,4.0,0,42.43194988165104
1581,18,M,Salima,Android,Airtel,2,114,A,5.0,0,65.77759162248424
1582,35,M,Mulanje,Android,Airtel,3,291,B,5.0,0,27.078160790938092
1583,43,M,Mwanza,Android,TNM,6,165,A,4.0,1,53.53918499479666
1584,20,M,Balaka,Android,TNM,5,249,A,5.0,1,53.452208284832686
1585,56,M,Lilongwe,Android,Airtel,2,320,B,2.0,1,62.26244095212863
1586,22,M,Salima,Android,Airtel,4,284,A,4.0,1,94.18656708928131
1587,26,M,Chikhwawa,Android,TNM,3,221,A,3.0,1,74.85392958546737
1588,19,M,Karonga,Android,Airtel,3,221,B,4.0,0,90.37160649223041
1589,26,F,Rumphi,Android,Airtel,5,206,A,5.0,1,43.240241494282365
1590,59,M,Balaka,Android,TNM,2,331,B,4.0,1,84.02024821073448
1591,63,M,Kasungu,Android,Airtel,5,341,B,5.0,1,32.79237730048848
1592,26,F,Mwanza,Android,Airtel,2,334,B,5.0,0,42.477089315068774
1593,21,F,Nsanje,Android,Airtel,5,305,A,4.0,1,64.40263706436433
1594,62,F,Nsanje,Android,Airtel,7,282,A,3.0,0,48.672603215798915
1595,36,M,Chitipa,Android,Airtel,1,264,A,4.0,1,50.40002644301849
1596,58,F,Liwonde,Android,TNM,3,240,B,4.0,1,15.548903442394362
1597,43,M,Kasungu,Android,TNM,1,255,A,4.0,0,38.67309646405991
1598,40,M,Zomba,Android,TNM,5,332,B,3.0,1,85.73076843157983
1599,31,M,Mwanza,Android,Airtel,4,249,A,3.0,1,49.65675078588378
1600,41,M,Dedza,Android,Airtel,4,197,B,2.0,1,27.40522809026928
1601,55,F,Mulanje,Android,Airtel,5,204,B,4.0,1,44.31732632311654
1602,19,F,Nsanje,Android,MTL,3,212,B,2.0,1,60.17273062710555
1603,54,F,Zomba,Android,TNM,5,266,A,2.0,1,45.78844076926098
1604,46,F,Zomba,Android,Airtel,3,214,B,3.0,1,62.35456484201992
1605,33,F,Dedza,Android,TNM,4,281,B,4.0,1,40.62464476563868
1606,20,F,Blantyre,Android,Airtel,9,338,A,2.0,1,62.01708644712178
1607,33,M,Liwonde,Android,Airtel,4,272,B,5.0,0,38.59845109496381
1608,33,F,Nkhotakota,Android,TNM,6,104,A,3.0,0,65.21085726063866
1609,33,M,Mzuzu,Android,TNM,4,346,A,5.0,1,46.95425568934192
1610,19,M,Blantyre,Android,Airtel,6,350,B,3.0,1,59.3411113095161
1611,57,F,Nkhotakota,Android,TNM,3,313,A,4.0,1,29.847457135180413
1612,51,M,Nsanje,Android,TNM,2,270,B,5.0,1,45.40313636463121
1613,33,M,Chikhwawa,Android,Airtel,6,301,B,4.0,1,81.59807207405017
1614,33,M,Dedza,Android,TNM,3,238,A,4.0,1,40.70173848887954
1615,30,M,Mulanje,Android,Airtel,4,169,A,4.0,1,60.606123644992046
1616,56,M,Mzuzu,Android,Airtel,7,341,A,5.0,1,51.49024770192668
1617,41,F,Mulanje,Android,Airtel,9,305,A,4.0,1,76.84927544325296
1618,39,M,Chikhwawa,Android,TNM,3,275,B,4.0,1,51.25033795072081
1619,50,M,Dedza,Android,TNM,4,292,A,3.0,1,88.06626162848494
1620,29,F,Balaka,Android,TNM,3,297,B,3.0,0,22.624909288079408
1621,27,F,Karonga,iOS,Airtel,2,135,A,4.0,1,58.060156047636205
1622,48,F,Thyolo,Android,TNM,3,112,B,4.0,1,68.20393579516815
1623,24,F,Rumphi,Android,Airtel,3,220,B,4.0,1,59.13015688630715
1624,62,M,Nkhotakota,Android,MTL,1,150,B,4.0,1,71.74418923542794
1625,51,F,Mwanza,Android,TNM,3,211,B,5.0,1,31.079445080207737
1626,39,M,Rumphi,Android,Airtel,3,344,B,2.0,1,23.943647714936223
1627,19,F,Zomba,Android,TNM,4,201,A,5.0,0,64.61707655133807
1628,39,F,Rumphi,Android,TNM,9,219,A,4.0,0,50.72714102956574
1629,28,F,Salima,Android,Airtel,4,256,B,3.0,1,45.288783780918976
1630,33,M,Mzuzu,iOS,TNM,4,423,A,4.0,1,56.424257940160615
1631,55,M,Mchinji,Android,TNM,4,295,A,4.0,1,32.46130836250947
1632,64,M,Lilongwe,Android,Airtel,8,430,A,4.0,0,73.45442359646225
1633,39,M,Kasungu,Android,Airtel,4,302,A,4.0,1,37.92517813667473
1634,19,M,Dedza,Android,MTL,3,93,A,4.0,1,74.79075490468483
1635,60,M,Zomba,iOS,Airtel,3,313,A,5.0,1,47.56844964495356
1636,25,M,Mangochi,Android,Airtel,8,315,A,3.0,1,20.047442678609862
1637,63,M,Blantyre,Android,TNM,6,400,A,2.0,1,68.22549410656538
1638,25,F,Ntcheu,Android,Airtel,7,170,A,3.0,1,27.796037520651055
1639,42,F,Mwanza,iOS,TNM,3,251,B,4.0,1,26.708505697961836
1640,61,F,Thyolo,Android,Airtel,4,232,A,4.0,0,64.18142395700706
1641,41,M,Mzuzu,Android,Airtel,9,343,B,3.0,1,29.128665204334226
1642,26,M,Mzuzu,Android,Airtel,7,461,A,2.0,1,26.154851820124204
1643,38,F,Liwonde,Android,Airtel,3,356,A,3.0,1,22.686541300029095
1644,55,M,Blantyre,Android,Airtel,8,331,B,4.0,1,85.05130441215604
1645,50,M,Nkhotakota,Android,Airtel,1,295,A,1.0,1,22.797935237569753
1646,18,M,Mulanje,Android,TNM,6,275,A,4.0,1,26.255591805142213
1647,31,M,Liwonde,Android,Airtel,1,114,A,4.0,0,55.644355099412856
1648,56,M,Chikhwawa,Android,TNM,5,282,A,,1,5.492440861885719
1649,48,F,Mchinji,Android,Airtel,5,210,B,2.0,0,77.53867463177323
1650,58,M,Zomba,Android,Airtel,4,219,B,4.0,1,63.1805725298516
1651,28,M,Thyolo,Android,TNM,4,301,B,,0,54.911645809715644
1652,34,F,Salima,Android,TNM,3,205,A,3.0,1,100.01234775928586
1653,33,F,Chitipa,Android,TNM,8,277,A,3.0,1,14.855400342232436
1654,35,M,Mchinji,Android,MTL,4,216,A,5.0,0,58.601718658938694
1655,43,M,Mwanza,Android,TNM,1,110,B,4.0,0,8.826386275894158
1656,48,M,Blantyre,Android,Airtel,6,428,A,4.0,1,68.60385632748878
1657,44,F,Dedza,Android,TNM,4,368,A,3.0,1,23.21841306890015
1658,22,M,Balaka,Android,Airtel,2,192,A,2.0,1,88.76380941554078
1659,26,F,Lilongwe,Android,Airtel,8,315,A,5.0,1,25.617305575374036
1660,55,F,Nkhotakota,Android,TNM,3,308,A,3.0,1,25.922018740460672
1661,52,M,Balaka,Android,Airtel,7,199,A,4.0,1,37.752711265442294
1662,27,F,Lilongwe,Android,Airtel,4,421,A,4.0,0,14.194582914362982
1663,54,F,Rumphi,Android,TNM,6,148,B,4.0,1,49.28603345314483
1664,43,M,Blantyre,Android,Airtel,3,465,A,2.0,1,87.99859036966996
1665,25,M,Salima,Android,Airtel,7,273,B,4.0,1,16.038477041608708
1666,57,F,Blantyre,Android,TNM,12,442,A,3.0,0,19.96346962171763
1667,23,M,Dedza,Android,TNM,4,219,A,2.0,1,50.12237328283606
1668,56,M,Nkhotakota,Android,Airtel,0,160,B,4.0,1,74.44364233010307
1669,46,F,Dedza,Android,TNM,2,299,B,2.0,1,22.990420884288003
1670,22,M,Nkhotakota,Android,Airtel,4,248,B,,0,45.59124678891761
1671,29,M,Kasungu,Android,Airtel,4,277,B,5.0,1,99.50129278338606
1672,28,F,Nsanje,Android,TNM,4,310,A,3.0,1,77.13599370982959
1673,45,F,Chikhwawa,Android,TNM,0,109,A,,0,33.67230256519476
1674,38,M,Karonga,Android,Airtel,6,220,B,,1,61.6610146192777
1675,63,M,Mchinji,Android,TNM,4,305,B,3.0,1,19.591402957117616
1676,40,M,Mulanje,Android,MTL,10,218,A,3.0,1,42.27674530184434
1677,49,M,Salima,Android,Airtel,3,303,A,4.0,1,60.47797542112677
1678,56,M,Ntcheu,Android,Airtel,4,244,A,2.0,0,32.07579942445972
1679,18,M,Thyolo,Android,Airtel,1,215,A,5.0,0,80.47891618326567
1680,47,M,Lilongwe,Android,TNM,6,298,B,4.0,1,16.22854406238097
1681,52,M,Mangochi,Android,Airtel,5,245,A,4.0,0,53.1223508904235
1682,21,F,Thyolo,Android,TNM,3,201,A,4.0,1,92.28678502648663
1683,19,F,Lilongwe,Android,Airtel,3,436,A,1.0,1,25.808715638101432
1684,27,F,Mangochi,Android,Airtel,3,287,A,1.0,1,72.32849350588637
1685,40,F,Salima,Android,TNM,6,211,A,4.0,1,61.456102540543384
1686,26,F,Balaka,Android,TNM,2,120,A,4.0,1,82.21230735245624
1687,30,F,Chikhwawa,iOS,Airtel,8,308,B,4.0,0,10.712802775423242
1688,40,F,Balaka,Android,Airtel,1,285,A,3.0,1,77.5010636605534
1689,50,M,Balaka,Android,TNM,4,148,A,4.0,0,55.50469022808233
1690,30,F,Liwonde,Android,Airtel,7,239,B,4.0,1,74.65301870882135
1691,49,M,Mzuzu,Android,Airtel,7,357,B,,0,53.247998130391785
1692,45,F,Zomba,Android,TNM,5,238,B,,1,80.87901209522289
1693,41,M,Blantyre,Android,Airtel,9,229,A,1.0,0,0.0
1694,43,M,Ntcheu,Android,TNM,2,215,A,5.0,1,45.48208332475554
1695,49,F,Chitipa,Android,TNM,3,248,A,3.0,0,57.51242463406083
1696,23,M,Rumphi,Android,Airtel,7,237,B,,0,68.37984976667019
1697,22,M,Mulanje,Android,Airtel,4,298,B,4.0,1,18.96875212088426
1698,24,F,Balaka,Android,Airtel,2,250,A,4.0,1,33.446654730665095
1699,24,F,Zomba,Android,Airtel,8,301,A,3.0,1,58.56909363120655
1700,21,F,Dedza,Android,Airtel,3,224,B,,1,28.159748181618713
1701,44,M,Rumphi,Android,MTL,2,206,B,5.0,1,113.24834569871129
1702,33,F,Dedza,Android,TNM,4,270,B,1.0,1,70.1506280497708
1703,44,M,Mchinji,Android,Airtel,5,238,A,3.0,1,49.42086976635089
1704,63,F,Mangochi,Android,Airtel,4,219,B,4.0,0,67.50139882673368
1705,24,M,Mchinji,Android,Airtel,2,245,B,4.0,1,36.94471960278394
1706,25,F,Lilongwe,Android,MTL,7,486,A,3.0,1,41.81344416917372
1707,38,F,Chitipa,Android,Airtel,3,238,A,3.0,1,86.30420112075078
1708,54,M,Balaka,Android,Airtel,6,231,A,2.0,0,61.43991274785368
1709,34,F,Thyolo,Android,TNM,8,190,B,5.0,1,31.2478444070538
1710,26,M,Mulanje,Android,Airtel,6,280,B,3.0,0,22.110532874533654
1711,58,F,Chikhwawa,Android,MTL,8,251,A,5.0,1,90.78726709892118
1712,43,F,Blantyre,Android,Airtel,10,377,A,4.0,1,80.00802309633713
1713,60,F,Nkhotakota,Android,Airtel,4,244,A,4.0,1,33.54723564517635
1714,21,F,Nkhotakota,Android,Airtel,2,152,A,3.0,1,55.78443881833239
1715,37,M,Zomba,Android,Airtel,7,302,A,4.0,1,20.28689001015804
1716,24,F,Karonga,Android,Airtel,1,252,A,3.0,1,33.90914770611835
1717,32,F,Zomba,Android,TNM,4,244,A,5.0,1,22.272418555684325
1718,43,M,Blantyre,Android,Airtel,8,508,A,4.0,1,49.51555903587832
1719,34,M,Karonga,Android,TNM,5,258,A,5.0,1,36.03579047515501
1720,53,M,Blantyre,Android,TNM,6,178,A,2.0,1,32.39994211983202
1721,35,M,Chikhwawa,Android,Airtel,5,244,A,4.0,1,59.045743315669526
1722,34,F,Salima,Android,TNM,9,209,A,1.0,1,33.82456260921901
1723,19,M,Liwonde,Android,TNM,4,217,A,3.0,1,45.74030177097015
1724,43,M,Dedza,Android,Airtel,2,231,B,4.0,1,63.83737995898151
1725,28,F,Chikhwawa,Android,TNM,4,235,B,5.0,1,55.47833051383972
1726,45,F,Liwonde,iOS,Airtel,6,310,B,2.0,1,52.58417771786622
1727,61,F,Ntcheu,Android,Airtel,8,256,B,3.0,1,43.58003864193228
1728,53,F,Zomba,Android,TNM,7,248,A,2.0,1,50.28096531765147
1729,25,F,Blantyre,Android,TNM,6,315,B,3.0,0,17.08043233160997
1730,38,M,Lilongwe,Feature Phone,Airtel,7,415,A,5.0,0,34.96727457961427
1731,23,M,Chitipa,iOS,Airtel,8,198,B,1.0,1,45.89971027816277
1732,28,F,Liwonde,Android,MTL,5,204,A,5.0,0,64.46191774306962
1733,19,M,Zomba,Android,TNM,3,227,A,5.0,0,69.26811893897099
1734,25,M,Zomba,Android,Airtel,3,248,A,3.0,0,80.72635147636093
1735,25,F,Karonga,Android,TNM,1,202,B,4.0,1,24.102002189798544
1736,23,M,Zomba,Android,MTL,5,309,B,3.0,1,52.726548640913684
1737,51,M,Lilongwe,Android,TNM,7,364,B,4.0,1,16.501878196194212
1738,55,M,Chitipa,Android,TNM,4,216,B,4.0,1,62.76253442747553
1739,29,M,Chikhwawa,Android,Airtel,4,240,B,,1,52.54568665587402
1740,25,M,Balaka,Android,Airtel,8,311,A,5.0,0,62.372597261344154
1741,43,M,Blantyre,Android,TNM,8,333,B,5.0,1,76.35098966360894
1742,48,M,Nsanje,iOS,Airtel,4,211,A,5.0,1,55.09198947181603
1743,22,M,Ntcheu,Android,TNM,3,310,B,,1,20.265630601895364
1744,53,F,Salima,Android,Airtel,3,322,B,4.0,1,70.61281864430066
1745,37,M,Nsanje,Android,Airtel,5,220,A,4.0,1,64.61853560752417
1746,25,M,Balaka,Android,Airtel,4,210,A,5.0,1,62.49347295591692
1747,43,M,Dedza,Android,TNM,4,267,B,4.0,0,76.10192905887887
1748,45,M,Liwonde,Android,Airtel,5,307,A,4.0,0,23.68192459087277
1749,53,F,Rumphi,KaiOS,Airtel,4,283,B,4.0,1,56.1590741937679
1750,48,F,Blantyre,Android,TNM,12,338,A,5.0,1,55.63416007998995
1751,61,M,Blantyre,Android,Airtel,2,257,B,4.0,0,47.29458918591471
1752,27,F,Balaka,Android,Airtel,4,340,A,3.0,1,51.17341206739275
1753,30,F,Thyolo,Android,TNM,3,323,B,3.0,1,39.17613034898756
1754,20,M,Zomba,Android,TNM,4,180,A,4.0,1,77.28684986900535
1755,61,M,Thyolo,Android,TNM,4,331,B,2.0,0,56.40120016685246
1756,40,F,Mulanje,Android,Airtel,4,303,A,5.0,1,28.772230160361516
1757,24,M,Nsanje,Android,Airtel,2,357,B,4.0,1,57.8500781904095
1758,26,M,Karonga,Android,TNM,4,219,A,4.0,1,30.313864950571123
1759,35,F,Balaka,Android,Airtel,4,330,A,1.0,1,52.93691053098054
1760,64,M,Liwonde,Android,TNM,2,291,A,3.0,1,56.07201747114412
1761,49,M,Rumphi,Android,Airtel,4,217,B,3.0,1,56.94209771171057
1762,61,F,Dedza,Android,Airtel,5,286,B,3.0,1,49.71113678240955
1763,35,F,Thyolo,Android,TNM,8,215,A,,1,65.0384199925583
1764,60,F,Zomba,Android,Airtel,3,305,B,3.0,1,50.37074780103955
1765,28,M,Thyolo,KaiOS,Airtel,5,259,A,,1,72.17450202784079
1766,64,M,Mchinji,Android,Airtel,3,233,A,5.0,0,62.07578141463517
1767,58,M,Thyolo,iOS,Airtel,4,226,A,4.0,1,68.36461760955481
1768,23,F,Chitipa,Android,Airtel,4,260,B,5.0,1,21.979992686529993
1769,61,F,Salima,Android,Airtel,3,331,A,4.0,0,38.294212620321446
1770,43,M,Lilongwe,Android,MTL,6,456,B,5.0,1,74.25033416153565
1771,24,M,Mangochi,Android,Airtel,4,265,A,4.0,1,96.99948972373448
1772,36,F,Mchinji,Android,Airtel,4,238,A,4.0,0,68.61640250074637
1773,34,F,Mulanje,Android,TNM,8,274,B,3.0,0,86.81233680336021
1774,41,M,Dedza,iOS,Airtel,2,129,B,4.0,1,4.923555846832095
1775,40,F,Dedza,Android,Airtel,2,254,B,4.0,0,56.125160532324585
1776,54,M,Mulanje,Android,TNM,2,350,A,3.0,1,54.995224165628386
1777,26,F,Mulanje,Android,Airtel,6,272,A,1.0,1,38.802274493637015
1778,24,M,Salima,Android,Airtel,4,226,B,,1,48.39006941991046
1779,60,F,Mwanza,Android,Airtel,4,276,B,1.0,0,34.866794171298885
1780,31,F,Dedza,Android,Airtel,7,217,B,3.0,0,43.37525711484285
1781,32,F,Rumphi,Android,TNM,2,263,B,4.0,0,10.88802890534857
1782,25,M,Ntcheu,Android,TNM,1,168,A,4.0,1,45.25408684452304
1783,58,F,Dedza,Android,Airtel,2,249,A,3.0,1,47.98531474139934
1784,30,F,Rumphi,Android,TNM,8,225,B,4.0,1,74.81053992463752
1785,59,F,Lilongwe,Android,Airtel,7,374,A,3.0,0,77.29540195384834
1786,42,F,Lilongwe,Android,TNM,8,570,A,4.0,1,64.1752435856525
1787,34,F,Ntcheu,Android,TNM,4,282,A,2.0,1,29.087242655893654
1788,21,M,Balaka,Android,Airtel,7,215,B,4.0,1,14.979982342291358
1789,26,F,Mwanza,Android,Airtel,4,277,B,3.0,1,26.986082750722908
1790,49,M,Rumphi,Android,TNM,4,318,A,3.0,1,75.53388398679297
1791,22,F,Chikhwawa,Android,TNM,3,266,B,2.0,1,38.191460918804964
1792,55,M,Liwonde,Android,TNM,4,272,A,5.0,1,14.564904419362094
1793,51,F,Rumphi,Android,TNM,2,257,A,3.0,1,40.580011584940436
1794,25,F,Chikhwawa,Android,Airtel,5,268,B,4.0,1,46.30438334714414
1795,64,M,Karonga,Android,MTL,4,264,A,1.0,1,35.680159423593594
1796,31,F,Kasungu,Android,TNM,4,257,B,4.0,1,70.52462702523542
1797,54,F,Dedza,Android,Airtel,1,82,A,5.0,1,67.79900192152174
1798,32,M,Mulanje,Android,TNM,8,310,A,4.0,0,47.151792796812714
1799,60,M,Liwonde,Android,Airtel,11,334,A,3.0,1,9.654220454420411
1800,33,F,Mzuzu,Android,MTL,7,393,A,2.0,1,39.67205030678459
1801,47,F,Mangochi,Android,Airtel,2,288,B,3.0,1,40.29711469143716
1802,32,F,Karonga,Android,Airtel,3,298,B,4.0,1,46.031940272309214
1803,32,M,Thyolo,Android,Airtel,2,247,A,4.0,0,22.26059104138413
1804,45,F,Nkhotakota,Android,Airtel,4,311,A,4.0,1,54.441422333358844
1805,35,F,Lilongwe,Android,Airtel,9,294,A,2.0,0,48.962052263579636
1806,45,F,Mwanza,Android,Airtel,0,189,A,4.0,1,75.18975850851986
1807,46,M,Thyolo,Android,TNM,4,267,B,2.0,1,33.35967850719242
1808,37,M,Mwanza,Android,Airtel,7,255,A,2.0,1,47.66508709446373
1809,26,M,Balaka,Android,Airtel,4,286,A,2.0,0,71.15586450074898
1810,33,F,Nsanje,Android,TNM,6,206,A,2.0,1,82.1291673595728
1811,47,F,Ntcheu,Android,Airtel,3,300,A,2.0,1,45.808864046140854
1812,50,M,Zomba,Android,Airtel,5,280,B,3.0,1,67.06333639368377
1813,40,F,Dedza,Android,TNM,3,246,A,2.0,1,47.11118327843239
1814,26,M,Chikhwawa,Android,TNM,4,328,A,3.0,1,80.19103348610783
1815,28,M,Karonga,Android,TNM,2,274,A,4.0,1,42.51360161491562
1816,47,M,Rumphi,Android,TNM,3,259,A,,1,34.80401896236859
1817,61,F,Kasungu,Android,MTL,5,267,A,4.0,1,61.00805956659855
1818,62,M,Dedza,Android,Airtel,2,249,A,4.0,1,28.12021588097275
1819,26,F,Chikhwawa,Android,Airtel,4,282,A,3.0,0,44.375432984886054
1820,32,M,Balaka,Android,TNM,2,286,A,2.0,1,44.564910871155085
1821,32,M,Mangochi,Android,Airtel,4,215,B,4.0,1,34.63156492513513
1822,62,F,Balaka,Android,Airtel,2,94,B,3.0,1,50.97696933808546
1823,32,M,Chikhwawa,Android,Airtel,8,280,B,3.0,1,71.51039179128635
1824,55,M,Mangochi,Android,TNM,4,214,A,4.0,1,63.85836669714782
1825,64,F,Liwonde,Android,Airtel,5,310,A,5.0,0,25.155854485585728
1826,48,M,Chitipa,Android,MTL,4,263,A,1.0,1,47.034750593989
1827,47,F,Salima,Android,Airtel,3,339,A,,1,40.20570834342662
1828,52,M,Ntcheu,Android,Airtel,3,283,A,3.0,1,88.70914833656329
1829,55,F,Liwonde,Android,Airtel,5,223,A,1.0,1,55.50638387082413
1830,33,F,Rumphi,Android,Airtel,6,218,A,4.0,0,66.15940531830918
1831,20,M,Dedza,Android,Airtel,6,228,A,4.0,0,39.491140171316204
1832,51,M,Rumphi,Android,TNM,1,214,B,3.0,0,46.66228186300637
1833,33,M,Zomba,Android,TNM,4,107,B,3.0,0,85.41045975821268
1834,22,F,Mangochi,Android,Airtel,5,265,A,5.0,0,47.02690742737315
1835,41,F,Salima,Android,Airtel,4,227,A,5.0,0,50.93433924124814
1836,46,F,Nkhotakota,Android,Airtel,3,321,B,3.0,1,0.19974624067911861
